state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
106302,3990,-338,8182,100,-373,-87,3743,0,-5,6,0,46246,136,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,106298,
106312,4144,-110,8156,122,-216,-66,3742,-1,4,0,0,46250,128,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,106308,
106322,4156,24,8094,131,-119,-52,3743,0,-6,5,0,46248,141,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,106318,
106332,4122,162,7854,129,-3,-33,3743,0,2,1,0,46243,137,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,106328,
106342,4128,260,7748,116,43,-16,3744,0,6,5,0,46244,125,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1449,0,106338,
106352,4084,280,7544,108,96,6,3745,0,-2,1,0,46251,122,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,106348,
106362,4038,274,7410,102,114,19,3744,0,-5,1,0,46255,138,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,106358,
106372,3990,260,7344,89,129,30,3743,0,7,5,0,46248,147,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1449,0,106368,
106382,3954,248,7296,88,139,29,3742,0,-11,4,0,46251,134,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,106378,
106392,3926,194,7296,87,150,24,3744,0,0,5,0,46261,133,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1447,0,106388,
106402,3908,196,7326,86,160,10,3744,0,-1,4,0,46265,142,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1447,0,106398,
106412,3818,138,7314,91,180,-3,3740,0,-13,4,0,46257,145,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,106408,
106422,3792,154,7324,91,189,-16,3747,0,10,6,0,46247,158,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,106418,
