state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
2024609,-128,-8250,-1312,37,-3,11,41976,0,-6,1001,632,45892,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027847,
2024610,-128,-8250,-1312,37,-3,11,41979,0,-12,1001,552,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027849,
2024611,-128,-8250,-1312,37,-3,11,41978,0,3,1004,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027851,
2024612,-194,-8204,-1336,41,-1,24,41977,0,-8,999,552,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2027853,
2024613,-194,-8204,-1336,41,-1,24,41977,0,0,1003,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2027856,
2024614,-194,-8204,-1336,41,-1,24,41981,0,-3,1000,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027859,
2024615,-194,-8204,-1336,41,-1,24,41981,1,8,999,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027862,
2024616,-132,-8192,-1322,38,-4,23,41979,0,-6,999,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027865,
2024617,-132,-8192,-1322,38,-4,23,41977,0,-1,1002,552,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027868,
2024618,-132,-8192,-1322,38,-4,23,41979,0,-5,1005,632,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027871,
2024619,-132,-8192,-1322,38,-4,23,41978,0,1,1002,552,45899,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027874,
2024620,-144,-8262,-1318,38,-6,19,41980,0,4,1012,552,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027877,
2024621,-144,-8262,-1318,38,-6,19,41978,0,7,1005,552,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027880,
2024622,-144,-8262,-1318,38,-6,19,41977,0,-6,1002,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027883,
2024623,-144,-8262,-1318,38,-6,19,41977,0,-10,994,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027886,
2024624,-148,-8144,-1340,41,-3,21,41978,0,6,994,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027889,
2024625,-148,-8144,-1340,41,-3,21,41976,0,-1,994,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027892,
2024626,-148,-8144,-1340,41,-3,21,41980,0,-6,995,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027895,
2024627,-148,-8144,-1340,41,-3,21,41981,1,8,996,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027898,
2024628,-228,-8258,-1312,39,1,22,41978,0,6,990,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027900,
2024629,-228,-8258,-1312,39,1,22,41981,0,-10,995,632,45902,195,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027902,
2024630,-228,-8258,-1312,39,1,22,41978,0,7,1004,552,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027904,
2024631,-228,-8258,-1312,39,1,22,41979,0,3,1010,552,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027906,
2024632,-96,-8122,-1318,45,-6,18,41978,0,3,1004,552,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027908,
2024633,-96,-8122,-1318,45,-6,18,41978,0,6,991,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027909,
2024634,-96,-8122,-1318,45,-6,18,41979,0,-1,991,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027911,
2024635,-96,-8122,-1318,45,-6,18,41977,0,-4,996,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027913,
2024636,-162,-8268,-1314,41,-11,12,41979,0,-3,999,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027915,
2024637,-162,-8268,-1314,41,-11,12,41978,0,2,1001,552,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027917,
2024638,-162,-8268,-1314,41,-11,12,41980,0,-3,1006,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027920,
2024639,-162,-8268,-1314,41,-11,12,41978,0,6,1003,632,45900,183,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4066,0,2027921,
2024640,-176,-8130,-1308,39,-4,27,41979,0,3,997,552,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027923,
2024641,-176,-8130,-1308,39,-4,27,41978,0,-4,1006,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027925,
2024642,-176,-8130,-1308,39,-4,27,41979,0,-12,1001,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027927,
2024643,-176,-8130,-1308,39,-4,27,41978,0,10,996,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027929,
2024644,-100,-8272,-1296,34,-11,15,41980,0,0,1000,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027931,
2024645,-100,-8272,-1296,34,-11,15,41981,0,7,997,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027933,
2024646,-100,-8272,-1296,34,-11,15,41978,0,0,996,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2027935,
2024647,-100,-8272,-1296,34,-11,15,41979,0,4,1005,552,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2027937,
2024648,-154,-8140,-1316,41,-8,25,41980,0,-1,1010,632,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027940,
2024649,-154,-8140,-1316,41,-8,25,41978,0,3,1001,552,45895,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027941,
2024650,-154,-8140,-1316,41,-8,25,41976,0,1,1009,552,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027943,
2024651,-154,-8140,-1316,41,-8,25,41979,0,-12,1004,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027945,
2024652,-48,-8194,-1328,41,-11,22,41979,0,-2,996,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027947,
2024653,-48,-8194,-1328,41,-11,22,41979,0,-6,998,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027949,
2024654,-48,-8194,-1328,41,-11,22,41980,0,-2,1000,552,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027951,
2024655,-48,-8194,-1328,41,-11,22,41980,0,5,1003,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027953,
2024656,-142,-8258,-1304,45,-8,24,41979,0,7,1001,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027955,
2024657,-142,-8258,-1304,45,-8,24,41980,0,1,1001,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027957,
2024658,-142,-8258,-1304,45,-8,24,41979,0,12,999,632,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027959,
2024659,-142,-8258,-1304,45,-8,24,41980,0,-3,1002,552,45886,202,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027961,
2024660,-98,-8126,-1350,35,-8,26,41982,0,-3,1006,632,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027963,
2024661,-98,-8126,-1350,35,-8,26,41978,0,7,997,632,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027965,
2024662,-98,-8126,-1350,35,-8,26,41977,0,-5,997,632,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027967,
2024663,-98,-8126,-1350,35,-8,26,41980,0,-6,999,552,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027969,
2024664,-90,-8282,-1328,36,-8,25,41976,-1,0,1013,552,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027971,
2024665,-90,-8282,-1328,36,-8,25,41979,0,0,1011,552,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027973,
2024666,-90,-8282,-1328,36,-8,25,41977,0,-3,1002,632,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027975,
2024667,-90,-8282,-1328,36,-8,25,41979,0,-5,999,552,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027977,
2024668,-110,-8118,-1342,42,-3,29,41982,1,-4,1002,632,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027979,
2024669,-110,-8118,-1342,42,-3,29,41977,0,5,1002,552,45887,200,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027981,
2024670,-110,-8118,-1342,42,-3,29,41979,0,-7,1001,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027983,
2024671,-110,-8118,-1342,42,-3,29,41977,0,0,990,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027985,
2024672,-164,-8298,-1306,40,-9,28,41979,0,-2,982,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027987,
2024673,-164,-8298,-1306,40,-9,28,41980,0,2,988,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027989,
2024674,-164,-8298,-1306,40,-9,28,41980,0,6,995,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027991,
2024675,-164,-8298,-1306,40,-9,28,41977,0,-6,999,552,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027993,
2024676,-88,-8182,-1350,43,-6,33,41978,0,-6,1003,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027995,
2024677,-88,-8182,-1350,43,-6,33,41980,0,5,1000,632,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2027997,
2024678,-88,-8182,-1350,43,-6,33,41979,0,-2,1005,552,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2027999,
2024679,-88,-8182,-1350,43,-6,33,41981,0,1,1009,552,45887,192,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028001,
2024680,-102,-8264,-1340,42,-7,31,41976,0,4,1003,552,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028003,
2024681,-102,-8264,-1340,42,-7,31,41976,-1,-4,999,552,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028005,
2024682,-102,-8264,-1340,42,-7,31,41980,0,-11,1001,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028007,
2024683,-102,-8264,-1340,42,-7,31,41977,0,1,990,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028009,
2024684,-146,-8194,-1334,49,-4,33,41978,0,5,982,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028011,
2024685,-146,-8194,-1334,49,-4,33,41978,0,-4,987,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028013,
2024686,-146,-8194,-1334,49,-4,33,41977,0,7,979,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028015,
2024687,-146,-8194,-1334,49,-4,33,41982,0,-6,981,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4066,0,2028017,
2024688,-134,-8184,-1330,42,-5,36,41978,0,12,987,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028019,
2024689,-134,-8184,-1330,42,-5,36,41981,0,5,992,632,45894,187,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028021,
2024690,-134,-8184,-1330,42,-5,36,41976,0,2,991,632,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028023,
2024691,-134,-8184,-1330,42,-5,36,41982,0,-4,1002,632,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028025,
2024692,-106,-8244,-1300,42,-5,31,41981,0,7,1009,552,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028027,
2024693,-106,-8244,-1300,42,-5,31,41983,0,1,1016,552,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028029,
2024694,-106,-8244,-1300,42,-5,31,41977,0,6,1021,552,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028031,
2024695,-106,-8244,-1300,42,-5,31,41981,0,-6,1019,552,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028033,
2024696,-140,-8196,-1318,41,-2,34,41979,0,11,1012,552,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028035,
2024697,-140,-8196,-1318,41,-2,34,41980,0,4,1008,632,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028037,
2024698,-140,-8196,-1318,41,-2,34,41977,0,6,998,632,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028039,
2024699,-140,-8196,-1318,41,-2,34,41979,0,-6,992,632,45891,191,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028041,
2024700,-184,-8226,-1312,42,-6,26,41981,0,-4,987,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028043,
2024701,-184,-8226,-1312,42,-6,26,41981,0,2,982,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028045,
2024702,-184,-8226,-1312,42,-6,26,41978,0,5,983,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028047,
2024703,-184,-8226,-1312,42,-6,26,41980,0,3,985,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028049,
2024704,-152,-8168,-1320,50,-8,39,41982,0,-7,989,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028051,
2024705,-152,-8168,-1320,50,-8,39,41979,0,12,992,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028053,
2024706,-152,-8168,-1320,50,-8,39,41979,0,-1,1006,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028055,
2024707,-152,-8168,-1320,50,-8,39,41979,0,-3,1005,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028057,
2024708,-130,-8210,-1308,41,-7,27,41980,0,-4,1008,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028059,
2024709,-130,-8210,-1308,41,-7,27,41979,0,-5,1007,632,45887,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028061,
2024710,-130,-8210,-1308,41,-7,27,41981,0,-8,1007,552,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028063,
2024711,-130,-8210,-1308,41,-7,27,41979,0,3,1012,552,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028065,
2024712,-182,-8192,-1302,46,-3,31,41979,0,-6,1009,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028067,
2024713,-182,-8192,-1302,46,-3,31,41976,0,-1,1001,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028069,
2024714,-182,-8192,-1302,46,-3,31,41979,0,-11,1002,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028071,
2024715,-182,-8192,-1302,46,-3,31,41980,0,-13,1000,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028073,
2024716,-198,-8202,-1338,39,-1,29,41979,0,5,1002,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028075,
2024717,-198,-8202,-1338,39,-1,29,41979,0,-2,1005,552,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028077,
2024718,-198,-8202,-1338,39,-1,29,41979,0,0,1005,632,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028079,
2024719,-198,-8202,-1338,39,-1,29,41980,0,-14,996,552,45886,193,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028081,
2024720,-164,-8218,-1304,38,-8,31,41980,0,11,1006,552,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028083,
2024721,-164,-8218,-1304,38,-8,31,41980,0,10,1006,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028085,
2024722,-164,-8218,-1304,38,-8,31,41977,0,8,996,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028086,
2024723,-164,-8218,-1304,38,-8,31,41977,0,-14,995,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028088,
2024724,-162,-8242,-1320,51,-9,25,41979,0,1,998,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028090,
2024725,-162,-8242,-1320,51,-9,25,41979,0,-5,1001,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028092,
2024726,-162,-8242,-1320,51,-9,25,41982,1,-1,1002,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028094,
2024727,-162,-8242,-1320,51,-9,25,41979,0,1,1007,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028096,
2024728,-218,-8174,-1290,38,-6,30,41982,0,5,1001,632,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028099,
2024729,-218,-8174,-1290,38,-6,30,41978,0,10,1008,552,45891,196,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028100,
2024730,-218,-8174,-1290,38,-6,30,41978,0,1,1007,552,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028102,
2024731,-218,-8174,-1290,38,-6,30,41980,0,-2,995,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028104,
2024732,-126,-8214,-1262,47,-3,26,41981,0,2,999,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028106,
2024733,-126,-8214,-1262,47,-3,26,41984,1,11,999,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028108,
2024734,-126,-8214,-1262,47,-3,26,41979,0,5,1002,552,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028110,
2024735,-126,-8214,-1262,47,-3,26,41978,0,1,1008,552,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028112,
2024736,-214,-8232,-1284,45,-7,30,41978,-1,-7,1001,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028114,
2024737,-214,-8232,-1284,45,-7,30,41979,-1,4,995,552,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028116,
2024738,-214,-8232,-1284,45,-7,30,41979,0,5,999,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028119,
2024739,-214,-8232,-1284,45,-7,30,41981,0,3,997,632,45889,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028120,
2024740,-136,-8120,-1314,44,-8,27,41977,0,2,990,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028122,
2024741,-136,-8120,-1314,44,-8,27,41979,0,-17,991,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028124,
2024742,-136,-8120,-1314,44,-8,27,41980,0,-7,988,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028126,
2024743,-136,-8120,-1314,44,-8,27,41980,0,-4,989,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028128,
2024744,-190,-8276,-1294,44,-5,21,41980,0,10,1006,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028130,
2024745,-190,-8276,-1294,44,-5,21,41981,0,6,1007,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028132,
2024746,-190,-8276,-1294,44,-5,21,41980,0,2,1016,552,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028134,
2024747,-190,-8276,-1294,44,-5,21,41977,0,-4,1016,552,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028136,
2024748,-136,-8088,-1340,44,-8,26,41980,0,-14,1008,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028139,
2024749,-136,-8088,-1340,44,-8,26,41978,0,4,1000,632,45887,186,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028140,
2024750,-136,-8088,-1340,44,-8,26,41979,0,-2,1001,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028142,
2024751,-136,-8088,-1340,44,-8,26,41981,0,-2,1001,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028144,
2024752,-164,-8322,-1294,45,-8,23,41981,0,0,997,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028146,
2024753,-164,-8322,-1294,45,-8,23,41979,0,1,996,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028148,
2024754,-164,-8322,-1294,45,-8,23,41978,0,-7,994,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028150,
2024755,-164,-8322,-1294,45,-8,23,41977,-1,5,1001,552,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028152,
2024756,-134,-8080,-1366,48,-5,31,41980,0,-5,1009,552,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028154,
2024757,-134,-8080,-1366,48,-5,31,41982,0,8,1006,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028156,
2024758,-134,-8080,-1366,48,-5,31,41981,1,3,1000,632,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028159,
2024759,-134,-8080,-1366,48,-5,31,41980,0,-2,999,552,45882,194,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028160,
2024760,-116,-8298,-1298,43,-7,23,41981,0,-2,1001,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028162,
2024761,-116,-8298,-1298,43,-7,23,41982,0,4,1000,552,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028164,
2024762,-116,-8298,-1298,43,-7,23,41980,0,25,1004,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028166,
2024763,-116,-8298,-1298,43,-7,23,41981,0,2,997,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028168,
2024764,-214,-8158,-1320,46,-2,26,41977,0,2,997,552,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028170,
2024765,-214,-8158,-1320,46,-2,26,41978,-1,-11,1004,552,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028172,
2024766,-214,-8158,-1320,46,-2,26,41980,0,-10,999,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028174,
2024767,-214,-8158,-1320,46,-2,26,41980,0,-5,987,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028176,
2024768,-118,-8210,-1294,42,-8,23,41979,0,3,982,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028179,
2024769,-118,-8210,-1294,42,-8,23,41978,0,-3,990,632,45886,208,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028180,
2024770,-118,-8210,-1294,42,-8,23,41977,0,0,994,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028182,
2024771,-118,-8210,-1294,42,-8,23,41981,0,-5,1001,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,2028184,
2024772,-156,-8248,-1302,46,-6,23,41979,0,2,1002,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028186,
2024773,-156,-8248,-1302,46,-6,23,41978,0,-3,1005,552,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028188,
2024774,-156,-8248,-1302,46,-6,23,41981,0,-3,1014,552,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028190,
2024775,-156,-8248,-1302,46,-6,23,41979,0,1,1013,552,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028192,
2024776,-142,-8132,-1346,42,2,31,41976,0,-10,1009,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028194,
2024777,-142,-8132,-1346,42,2,31,41979,0,-3,999,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,2028196,
2024778,-142,-8132,-1346,42,2,31,41979,0,-5,996,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028198,
2024779,-142,-8132,-1346,42,2,31,41981,0,-1,997,632,45889,207,29,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028200,
2024780,-196,-8280,-1294,44,-9,17,41978,0,8,997,632,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028202,
2024781,-196,-8280,-1294,44,-9,17,41982,0,0,994,632,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028204,
2024782,-196,-8280,-1294,44,-9,17,41981,0,0,1001,632,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028206,
2024783,-196,-8280,-1294,44,-9,17,41978,0,-1,1005,632,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028208,
2024784,-164,-8118,-1328,46,-6,30,41977,0,-2,1003,552,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028210,
2024785,-164,-8118,-1328,46,-6,30,41979,-1,0,1006,552,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028212,
2024786,-164,-8118,-1328,46,-6,30,41980,0,4,996,552,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028214,
2024787,-164,-8118,-1328,46,-6,30,41981,0,5,989,632,45888,199,30,144,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,2028216,
